 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0047097	   0.0002280	  -0.0003813	  -0.0001332	   0.0004638	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018008	   0.0015499	  -0.0460660
   0.0049824	  -0.0005531	  -0.0005838	  -0.0001581	   0.0008196	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029332	   0.0023258	  -0.0646437
   0.0045370	  -0.0002116	  -0.0004462	  -0.0000372	   0.0004952	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022483	   0.0016218	  -0.0514048
   0.0049335	  -0.0000681	  -0.0000446	  -0.0000451	   0.0000931	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025370	   0.0020632	  -0.0582838
   0.0044981	   0.0003121	  -0.0008073	  -0.0000093	   0.0008656	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024526	   0.0019499	  -0.0539082
   0.0050095	   0.0000890	  -0.0003557	  -0.0000667	   0.0003727	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0037260	   0.0029809	  -0.0755593
   0.0049425	  -0.0002714	  -0.0006810	  -0.0000295	   0.0007337	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035844	   0.0028346	  -0.0734679
   0.0043361	   0.0002336	  -0.0005989	  -0.0001094	   0.0006521	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022458	   0.0017561	  -0.0503962
   0.0050321	   0.0002357	  -0.0000812	  -0.0000691	   0.0002587	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023169	   0.0020198	  -0.0539253
   0.0066052	  -0.0002896	  -0.0006592	  -0.0000647	   0.0007230	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0057446	   0.0054917	  -0.1053720
   0.0052824	   0.0001600	  -0.0003029	  -0.0000441	   0.0003454	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038171	   0.0030595	  -0.0785521
   0.0049542	   0.0005064	  -0.0001313	  -0.0000601	   0.0005266	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029812	   0.0022444	  -0.0648246
   0.0053022	   0.0002912	  -0.0006965	  -0.0001123	   0.0007632	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0041417	   0.0033511	  -0.0834607
   0.0061443	  -0.0002392	  -0.0001816	  -0.0001385	   0.0003307	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027006	   0.0023608	  -0.0676845
   0.0039194	   0.0000351	  -0.0002089	   0.0000941	   0.0002318	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020929	   0.0015544	  -0.0455111
   0.0041084	  -0.0001411	  -0.0005928	  -0.0000457	   0.0006111	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019219	   0.0014805	  -0.0441824
   0.0065536	  -0.0002164	  -0.0001585	  -0.0000535	   0.0002736	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043405	   0.0038214	  -0.0923939
   0.0038048	  -0.0003779	  -0.0003725	  -0.0000222	   0.0005310	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0009646	   0.0006721	  -0.0282381
   0.0075201	  -0.0002840	  -0.0003377	  -0.0001322	   0.0004606	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023763	   0.0017416	  -0.0737160
   0.0059723	  -0.0002661	  -0.0007419	  -0.0000529	   0.0007900	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038943	   0.0038325	  -0.0753417
   0.0050501	   0.0001977	  -0.0001631	  -0.0001338	   0.0002891	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025372	   0.0018131	  -0.0592878
   0.0047301	  -0.0002990	  -0.0002928	  -0.0001608	   0.0004483	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031116	   0.0024908	  -0.0649362
   0.0038842	   0.0002094	  -0.0001118	   0.0000052	   0.0002374	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010093	   0.0009642	  -0.0305370
   0.0043226	   0.0002717	  -0.0004998	   0.0000859	   0.0005753	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024292	   0.0016025	  -0.0549426
   0.0044376	  -0.0000483	  -0.0002614	  -0.0001476	   0.0003041	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021850	   0.0019204	  -0.0484133
   0.0077941	   0.0002193	  -0.0006152	  -0.0000516	   0.0006552	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020432	   0.0020432	  -0.0675480
   0.0048665	   0.0003694	  -0.0004345	  -0.0000224	   0.0005707	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028927	   0.0020687	  -0.0633650
   0.0071568	   0.0000038	  -0.0006320	   0.0000141	   0.0006322	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024106	   0.0023883	  -0.0667272
   0.0041988	   0.0001395	  -0.0005559	   0.0001450	   0.0005912	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033048	   0.0019526	  -0.0706977
   0.0041464	  -0.0002210	  -0.0006678	  -0.0000857	   0.0007087	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017278	   0.0016310	  -0.0395846
   0.0039057	  -0.0000904	  -0.0006758	   0.0000926	   0.0006880	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0023977	   0.0016051	  -0.0514079
   0.0038903	  -0.0000818	  -0.0005758	   0.0000935	   0.0005891	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016419	   0.0009699	  -0.0379877
   0.0047188	  -0.0000477	  -0.0002501	  -0.0001334	   0.0002874	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019802	   0.0012846	  -0.0489568
   0.0068114	  -0.0001801	  -0.0005385	  -0.0001079	   0.0005780	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040180	   0.0036897	  -0.0897487
   0.0045740	   0.0003875	  -0.0003013	  -0.0000734	   0.0004963	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019673	   0.0018343	  -0.0458330
   0.0062281	  -0.0001838	  -0.0005083	  -0.0000942	   0.0005487	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039207	   0.0032402	  -0.0859162
   0.0047825	  -0.0000518	  -0.0003204	  -0.0000212	   0.0003253	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014579	   0.0007640	  -0.0382055
   0.0057351	   0.0004995	  -0.0001552	  -0.0000383	   0.0005245	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0038885	   0.0032584	  -0.0820635
   0.0041006	   0.0005093	  -0.0007823	   0.0001303	   0.0009425	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030940	   0.0019141	  -0.0682504
   0.0067537	   0.0000994	  -0.0006595	  -0.0001326	   0.0006800	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0061613	   0.0059115	  -0.1127361
   0.0038466	   0.0000245	  -0.0001444	   0.0000477	   0.0001540	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010584	   0.0008757	  -0.0294006
   0.0066298	  -0.0001478	  -0.0000127	  -0.0000280	   0.0001509	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0046911	   0.0044082	  -0.0943257
   0.0063355	   0.0001549	  -0.0002901	  -0.0000486	   0.0003324	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0050600	   0.0047943	  -0.0958945
   0.0040237	   0.0000445	  -0.0002672	   0.0000940	   0.0002867	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021071	   0.0014127	  -0.0473047
   0.0055747	   0.0002703	  -0.0004473	  -0.0000718	   0.0005276	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021273	   0.0019389	  -0.0549986
   0.0038786	  -0.0002517	  -0.0004348	   0.0000238	   0.0005029	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015480	   0.0009662	  -0.0348828
   0.0046375	   0.0001714	  -0.0005143	  -0.0000134	   0.0005423	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013890	   0.0007084	  -0.0351547
   0.0049456	   0.0004055	  -0.0005320	  -0.0000794	   0.0006736	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030573	   0.0027236	  -0.0640934
   0.0067103	   0.0000819	   0.0000712	   0.0000199	   0.0001103	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043004	   0.0039677	  -0.0909336
   0.0065928	   0.0002152	  -0.0004120	  -0.0001070	   0.0004770	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0058186	   0.0054493	  -0.1113353
   0.0040989	   0.0004312	  -0.0001848	   0.0000234	   0.0004697	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020690	   0.0013776	  -0.0460364
   0.0048394	   0.0000372	  -0.0001897	  -0.0000136	   0.0001938	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0037586	   0.0035448	  -0.0702082
   0.0052973	  -0.0001588	  -0.0001439	  -0.0000979	   0.0002356	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036748	   0.0032103	  -0.0753011
   0.0045227	  -0.0001222	  -0.0005943	  -0.0000217	   0.0006071	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0012610	   0.0007635	  -0.0357208
   0.0067389	   0.0003687	  -0.0000071	  -0.0000958	   0.0003810	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0056667	   0.0053010	  -0.1079640
   0.0052200	   0.0001782	  -0.0004968	  -0.0000995	   0.0005371	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036285	   0.0031231	  -0.0745405
   0.0039500	   0.0002359	  -0.0002453	   0.0001186	   0.0003604	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029898	   0.0018394	  -0.0643596
   0.0056794	  -0.0000342	  -0.0005340	  -0.0000510	   0.0005376	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0031054	   0.0025108	  -0.0711114
   0.0053395	   0.0003149	  -0.0000454	  -0.0000528	   0.0003225	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032001	   0.0027358	  -0.0695550
   0.0069246	  -0.0002810	  -0.0002164	  -0.0001218	   0.0003750	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0055134	   0.0050640	  -0.1086262
   0.0053779	   0.0004510	  -0.0006484	  -0.0001195	   0.0007988	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038414	   0.0029920	  -0.0801638
   0.0067505	   0.0002975	  -0.0007655	  -0.0001446	   0.0008339	   0.0000000	  -0.0000000	  -0.0000000	   0.0000000	   0.0058062	   0.0055566	  -0.1077219
   0.0071492	   0.0001510	  -0.0008172	  -0.0001337	   0.0008417	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034507	   0.0031178	  -0.0839651
   0.0045194	  -0.0004430	  -0.0007137	  -0.0001440	   0.0008523	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022442	   0.0016150	  -0.0535932
   0.0060467	  -0.0000910	   0.0000601	  -0.0001525	   0.0001875	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028144	   0.0020839	  -0.0700668
   0.0048379	  -0.0001565	  -0.0004108	  -0.0001203	   0.0004557	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034175	   0.0025386	  -0.0703540
   0.0039851	   0.0002558	  -0.0007649	   0.0000890	   0.0008114	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0019430	   0.0012598	  -0.0440092
   0.0043778	   0.0004539	  -0.0001085	   0.0000735	   0.0004725	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017569	   0.0013351	  -0.0416917
   0.0039252	  -0.0000594	  -0.0005129	  -0.0000868	   0.0005236	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015225	   0.0011519	  -0.0364976
   0.0059535	  -0.0001546	  -0.0002711	  -0.0000060	   0.0003122	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039774	   0.0038341	  -0.0785152
   0.0049637	   0.0000351	  -0.0005814	  -0.0000194	   0.0005828	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031806	   0.0026246	  -0.0669659
   0.0065006	   0.0000473	  -0.0003584	   0.0000143	   0.0003618	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033633	   0.0025071	  -0.0808277
   0.0047714	  -0.0001096	  -0.0004240	  -0.0000617	   0.0004423	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024651	   0.0019862	  -0.0562469
   0.0040743	  -0.0004142	  -0.0002862	  -0.0000809	   0.0005099	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013911	   0.0010599	  -0.0367801
   0.0047636	   0.0002255	  -0.0001727	  -0.0001563	   0.0003242	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030586	   0.0022753	  -0.0649322
   0.0050111	   0.0002670	  -0.0002745	  -0.0000763	   0.0003905	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028073	   0.0023542	  -0.0615462
   0.0046412	  -0.0000645	  -0.0003133	  -0.0000562	   0.0003248	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026117	   0.0023370	  -0.0555674
   0.0043932	  -0.0000798	  -0.0000296	  -0.0000675	   0.0001087	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024218	   0.0016337	  -0.0557814
   0.0069298	  -0.0004049	  -0.0002525	  -0.0000810	   0.0004840	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0023868	   0.0021838	  -0.0655731
   0.0040497	   0.0000086	  -0.0003199	   0.0000157	   0.0003204	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0009843	   0.0005727	  -0.0280887
   0.0053351	   0.0002665	  -0.0004567	  -0.0000452	   0.0005307	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0036763	   0.0029005	  -0.0771909
   0.0048473	  -0.0004045	  -0.0005407	  -0.0001325	   0.0006882	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029287	   0.0021232	  -0.0636431
   0.0063343	  -0.0004580	  -0.0006685	  -0.0001591	   0.0008258	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036439	   0.0033191	  -0.0805083
   0.0063369	  -0.0001611	  -0.0001280	  -0.0000402	   0.0002097	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0045034	   0.0042938	  -0.0883700
   0.0077593	   0.0002814	  -0.0001834	   0.0000047	   0.0003359	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0020892	   0.0018567	  -0.0698746
   0.0045622	   0.0001575	  -0.0007436	  -0.0000405	   0.0007612	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025920	   0.0022836	  -0.0539692
   0.0059186	  -0.0003955	  -0.0004057	  -0.0000464	   0.0005685	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023531	   0.0017845	  -0.0627091
   0.0050712	  -0.0003002	   0.0000371	  -0.0000055	   0.0003026	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026609	   0.0023279	  -0.0598919
   0.0050276	   0.0003055	  -0.0005102	  -0.0001482	   0.0006129	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029602	   0.0026985	  -0.0626736
   0.0042946	  -0.0001969	   0.0000780	  -0.0000046	   0.0002118	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017168	   0.0015742	  -0.0402050
   0.0058109	  -0.0002557	   0.0000398	  -0.0000820	   0.0002715	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039493	   0.0031972	  -0.0838952
   0.0050103	  -0.0001870	  -0.0001932	  -0.0000005	   0.0002689	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025290	   0.0018466	  -0.0592168
   0.0051455	  -0.0000011	  -0.0004178	  -0.0000881	   0.0004270	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020099	   0.0016360	  -0.0517435
   0.0058323	   0.0001582	  -0.0003948	   0.0000416	   0.0004273	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035832	   0.0029501	  -0.0787212
   0.0054645	  -0.0001263	  -0.0005789	  -0.0000270	   0.0005931	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0042956	   0.0036456	  -0.0856992
   0.0039616	   0.0003615	  -0.0001365	   0.0000037	   0.0003865	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014309	   0.0009846	  -0.0331789
   0.0075270	   0.0002187	  -0.0007019	  -0.0000525	   0.0007371	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037671	   0.0032038	  -0.0922705
   0.0043044	  -0.0004454	  -0.0005564	  -0.0000317	   0.0007134	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010282	   0.0007436	  -0.0327707
   0.0042631	  -0.0003652	  -0.0007956	  -0.0000592	   0.0008774	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015172	   0.0009096	  -0.0371194
   0.0041994	   0.0002446	  -0.0005643	   0.0000367	   0.0006161	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0009392	   0.0006733	  -0.0298447
   0.0058111	  -0.0000553	  -0.0006569	  -0.0000206	   0.0006595	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036737	   0.0030762	  -0.0797437
   0.0049411	   0.0001606	  -0.0005117	  -0.0000828	   0.0005427	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0011752	   0.0006800	  -0.0354097
   0.0078523	  -0.0001161	  -0.0000951	  -0.0000844	   0.0001721	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020724	   0.0020724	  -0.0680729
   0.0047376	  -0.0002582	  -0.0000688	  -0.0001489	   0.0003059	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028639	   0.0023652	  -0.0613843
   0.0078964	   0.0004441	  -0.0003605	  -0.0000439	   0.0005737	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0019712	   0.0019388	  -0.0671046
   0.0041128	   0.0002955	  -0.0000779	   0.0001554	   0.0003428	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036352	   0.0024199	  -0.0773072
   0.0050182	   0.0001737	  -0.0006733	  -0.0001521	   0.0007118	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030546	   0.0029709	  -0.0604807
   0.0045085	  -0.0003008	  -0.0002870	  -0.0001161	   0.0004316	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021207	   0.0014666	  -0.0489952
   0.0047864	   0.0000308	  -0.0001333	  -0.0000080	   0.0001370	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021827	   0.0016415	  -0.0527110
   0.0051396	   0.0002163	  -0.0001080	  -0.0000753	   0.0002532	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0030770	   0.0022401	  -0.0676088
   0.0063577	   0.0003505	   0.0000240	  -0.0000535	   0.0003553	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036858	   0.0028270	  -0.0838964
   0.0043511	   0.0000227	  -0.0000827	   0.0000210	   0.0000883	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016694	   0.0013577	  -0.0392775
   0.0046697	   0.0000141	  -0.0001189	  -0.0000746	   0.0001411	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025913	   0.0018632	  -0.0591569
   0.0042592	   0.0001598	  -0.0006001	   0.0001293	   0.0006343	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032505	   0.0021067	  -0.0708380
   0.0062670	   0.0002812	  -0.0002403	  -0.0001426	   0.0003964	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039187	   0.0031846	  -0.0873205
   0.0046815	   0.0001409	  -0.0000399	  -0.0001154	   0.0001865	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030288	   0.0027053	  -0.0614569
   0.0044057	  -0.0001652	  -0.0000684	  -0.0000061	   0.0001789	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025170	   0.0024030	  -0.0487787
   0.0059557	   0.0000098	  -0.0007704	  -0.0001172	   0.0007794	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034239	   0.0033432	  -0.0696960
   0.0063377	   0.0001337	  -0.0002064	  -0.0000783	   0.0002581	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0041349	   0.0037679	  -0.0869622
   0.0053837	  -0.0004004	  -0.0004886	  -0.0001324	   0.0006454	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040281	   0.0034289	  -0.0814640
   0.0050153	   0.0002169	   0.0000074	  -0.0000746	   0.0002295	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030984	   0.0023003	  -0.0671962
   0.0074939	   0.0002541	  -0.0000430	   0.0000069	   0.0002578	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0046530	   0.0042029	  -0.1019532
   0.0047923	   0.0001906	  -0.0006028	  -0.0001216	   0.0006438	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030459	   0.0023525	  -0.0646782
   0.0044856	  -0.0001323	  -0.0005631	   0.0000629	   0.0005818	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027770	   0.0017023	  -0.0630750
   0.0059173	   0.0001825	  -0.0001260	  -0.0000311	   0.0002239	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033299	   0.0025342	  -0.0763924
   0.0069867	   0.0000703	  -0.0003056	  -0.0000799	   0.0003236	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027300	   0.0026701	  -0.0682795
   0.0044654	   0.0000045	  -0.0005436	  -0.0000521	   0.0005462	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019885	   0.0019126	  -0.0441025
   0.0071922	  -0.0000263	  -0.0003784	  -0.0001052	   0.0003936	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0037620	   0.0033372	  -0.0886862
   0.0043402	  -0.0000672	  -0.0001754	  -0.0001273	   0.0002269	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023923	   0.0022925	  -0.0468596
   0.0055208	   0.0005091	  -0.0003316	  -0.0001295	   0.0006212	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0041385	   0.0033908	  -0.0845620
   0.0050133	  -0.0000520	  -0.0004307	  -0.0000006	   0.0004339	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030292	   0.0021704	  -0.0661219
   0.0044273	   0.0001616	  -0.0004371	  -0.0000894	   0.0004746	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020586	   0.0020295	  -0.0448100
   0.0044924	  -0.0000687	  -0.0003765	  -0.0001517	   0.0004117	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029569	   0.0026333	  -0.0588607
   0.0048749	   0.0000185	  -0.0007789	  -0.0001048	   0.0007862	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034144	   0.0026875	  -0.0705216
   0.0061750	  -0.0000506	  -0.0007092	  -0.0000824	   0.0007158	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035881	   0.0030611	  -0.0805423
   0.0066301	   0.0001168	  -0.0003623	   0.0000036	   0.0003807	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0051926	   0.0048523	  -0.1007849
   0.0049769	  -0.0004037	  -0.0006397	   0.0000034	   0.0007564	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035054	   0.0034013	  -0.0644290
   0.0043824	  -0.0001790	  -0.0005193	  -0.0000352	   0.0005504	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0016916	   0.0014717	  -0.0423061
   0.0038240	  -0.0001465	  -0.0003155	  -0.0000777	   0.0003564	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0003656	   0.0003248	  -0.0254937
   0.0054482	  -0.0002111	  -0.0003688	   0.0000147	   0.0004252	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0040785	   0.0036043	  -0.0814525
   0.0062990	  -0.0004292	  -0.0003999	  -0.0001237	   0.0005995	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043679	   0.0041623	  -0.0872686
   0.0065440	   0.0001833	  -0.0002540	  -0.0000386	   0.0003156	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043214	   0.0040603	  -0.0884927
   0.0075441	   0.0003124	  -0.0001822	  -0.0000649	   0.0003675	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014311	   0.0013806	  -0.0591005
   0.0042932	   0.0002644	  -0.0002128	  -0.0000357	   0.0003413	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018920	   0.0011762	  -0.0461732
   0.0055242	   0.0003594	  -0.0001115	  -0.0001553	   0.0004071	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038364	   0.0030873	  -0.0804753
   0.0045534	   0.0000193	  -0.0006933	  -0.0001563	   0.0007110	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0020549	   0.0018974	  -0.0469609
   0.0039406	   0.0001173	  -0.0002106	  -0.0000177	   0.0002417	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0006722	   0.0004618	  -0.0262710
   0.0065516	   0.0001686	  -0.0005652	  -0.0000548	   0.0005923	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0051027	   0.0047667	  -0.1016011
   0.0044616	  -0.0002853	  -0.0007055	  -0.0000844	   0.0007657	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019545	   0.0017673	  -0.0456628
   0.0057192	   0.0003680	  -0.0004799	  -0.0000257	   0.0006053	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025789	   0.0020867	  -0.0642053
   0.0039996	  -0.0000209	  -0.0004019	  -0.0000016	   0.0004025	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0011817	   0.0010162	  -0.0318266
   0.0067530	   0.0004338	  -0.0002224	  -0.0000632	   0.0004916	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021387	   0.0017389	  -0.0641878
   0.0057491	   0.0003203	  -0.0007743	  -0.0000645	   0.0008404	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034149	   0.0029078	  -0.0756527
   0.0049666	   0.0000047	  -0.0002450	  -0.0001166	   0.0002713	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015273	   0.0009271	  -0.0399019
   0.0071963	  -0.0000822	  -0.0002100	  -0.0000563	   0.0002324	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0048057	   0.0044485	  -0.1006109
   0.0043246	  -0.0002806	  -0.0005777	  -0.0000674	   0.0006458	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016558	   0.0012712	  -0.0407544
   0.0049336	  -0.0002064	  -0.0006843	  -0.0001468	   0.0007297	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034459	   0.0029509	  -0.0704228
   0.0060690	  -0.0002335	   0.0000394	  -0.0000032	   0.0002368	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017381	   0.0013088	  -0.0549846
   0.0065792	   0.0003179	  -0.0004580	  -0.0000444	   0.0005593	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0053003	   0.0050124	  -0.1011088
