 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0052996	  -0.0005016	   0.0003832	   0.0000528	   0.0006334	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0354642
   0.0050559	   0.0003427	  -0.0005367	   0.0001949	   0.0006659	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338719
   0.0054468	   0.0000502	  -0.0001059	   0.0000102	   0.0001176	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0363120
   0.0053905	  -0.0004325	  -0.0004968	   0.0000817	   0.0006637	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0361004
   0.0048158	   0.0002980	  -0.0002899	   0.0001931	   0.0004584	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0321056
   0.0052996	   0.0002219	   0.0001494	   0.0000321	   0.0002694	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353306
   0.0070537	  -0.0001961	  -0.0003523	   0.0001792	   0.0004412	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0470248
   0.0057013	  -0.0003009	   0.0004734	   0.0000192	   0.0005613	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0380698
   0.0053738	   0.0001858	   0.0002644	   0.0000422	   0.0003259	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358251
   0.0056883	   0.0001833	  -0.0003633	  -0.0002565	   0.0004811	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0379220
   0.0065262	  -0.0002141	   0.0000949	  -0.0002693	   0.0003569	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0435078
   0.0042536	  -0.0004397	   0.0005571	   0.0000777	   0.0007140	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0285715
   0.0045112	  -0.0001238	  -0.0002271	   0.0002322	   0.0003476	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0300745
   0.0069604	  -0.0002251	   0.0001556	  -0.0000035	   0.0002737	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0464028
   0.0041778	  -0.0004141	   0.0002723	   0.0003160	   0.0005878	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0279397
   0.0082315	  -0.0001069	  -0.0001210	  -0.0000110	   0.0001618	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0548769
   0.0064815	  -0.0003051	  -0.0002892	  -0.0002452	   0.0004866	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0432099
   0.0052646	   0.0002523	   0.0000184	  -0.0001206	   0.0002802	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0350974
   0.0050670	  -0.0003084	  -0.0000402	  -0.0002023	   0.0003710	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0337801
   0.0043291	   0.0002271	   0.0002706	   0.0001633	   0.0003892	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0288604
   0.0046491	  -0.0001598	   0.0001951	   0.0002702	   0.0003696	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0309941
   0.0047830	  -0.0000031	  -0.0000304	   0.0000393	   0.0000498	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0318869
   0.0085398	   0.0003253	  -0.0003530	  -0.0000174	   0.0004803	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0569321
   0.0053201	   0.0001677	  -0.0002533	   0.0001070	   0.0003221	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0354672
   0.0078938	   0.0000899	  -0.0003467	  -0.0000040	   0.0003582	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0526250
   0.0045531	  -0.0006153	   0.0002282	  -0.0000349	   0.0006572	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0305115
   0.0045576	  -0.0002191	  -0.0003207	   0.0002174	   0.0004451	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303839
   0.0042387	  -0.0006020	   0.0001418	   0.0000650	   0.0006219	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0283796
   0.0042263	  -0.0004841	   0.0001411	   0.0001726	   0.0005330	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0282085
   0.0049389	   0.0000086	  -0.0000190	   0.0000944	   0.0000967	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0329262
   0.0074172	  -0.0000578	  -0.0000875	   0.0001606	   0.0001918	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0494479
   0.0050054	   0.0003152	  -0.0000694	   0.0001237	   0.0003456	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0333691
   0.0066157	  -0.0001311	  -0.0002177	   0.0001845	   0.0003140	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0441047
   0.0050764	  -0.0000748	   0.0000305	   0.0002578	   0.0002701	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338429
   0.0061548	   0.0001882	   0.0003658	  -0.0001115	   0.0004262	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0410317
   0.0044452	  -0.0000284	   0.0000003	  -0.0000160	   0.0000326	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0296345
   0.0071852	   0.0002356	  -0.0004022	   0.0001553	   0.0004913	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0479014
   0.0042915	  -0.0000038	   0.0002407	   0.0000882	   0.0002564	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0286102
   0.0070606	  -0.0001846	   0.0003265	   0.0000336	   0.0003766	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0470705
   0.0067611	   0.0002397	   0.0000432	   0.0001445	   0.0002831	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450740
   0.0043385	  -0.0003510	   0.0004022	   0.0001112	   0.0005453	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0289684
   0.0060405	   0.0003357	  -0.0000441	   0.0002531	   0.0004227	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0402699
   0.0042538	  -0.0003799	   0.0001881	   0.0001722	   0.0004575	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0283590
   0.0048995	   0.0001216	  -0.0001176	   0.0002437	   0.0002966	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0326636
   0.0051797	   0.0003085	  -0.0002544	  -0.0000529	   0.0004034	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0345312
   0.0071905	  -0.0000181	   0.0005183	   0.0000450	   0.0005205	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0479573
   0.0070108	   0.0003247	  -0.0001027	   0.0001802	   0.0003853	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0467389
   0.0044012	   0.0001584	   0.0004619	   0.0002571	   0.0005519	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0293930
   0.0053834	   0.0000922	   0.0000385	   0.0001581	   0.0001871	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358892
   0.0057257	  -0.0002313	   0.0001561	  -0.0001862	   0.0003354	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0381712
   0.0047850	  -0.0002612	  -0.0000802	   0.0003313	   0.0004295	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0319000
   0.0071708	   0.0004414	   0.0003927	  -0.0001361	   0.0006062	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0479113
   0.0056521	   0.0001420	  -0.0002694	  -0.0001169	   0.0003262	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376804
   0.0042734	  -0.0003485	   0.0006011	   0.0000043	   0.0006948	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0286839
   0.0060996	   0.0000071	  -0.0002961	   0.0001530	   0.0003334	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0406638
   0.0057815	  -0.0000368	   0.0006584	  -0.0000613	   0.0006623	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0387053
   0.0073883	  -0.0001945	   0.0000138	   0.0000609	   0.0002043	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0492552
   0.0057934	   0.0002741	  -0.0000247	  -0.0003512	   0.0004462	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0386225
   0.0071466	   0.0004322	  -0.0004522	  -0.0001929	   0.0006546	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0477985
   0.0077463	   0.0003729	  -0.0005362	   0.0001605	   0.0006725	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0518143
   0.0049164	  -0.0003995	  -0.0004667	   0.0000335	   0.0006152	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328913
   0.0064348	  -0.0000799	   0.0003696	  -0.0002763	   0.0004683	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0428984
   0.0052447	  -0.0002185	  -0.0001799	  -0.0000857	   0.0002958	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349647
   0.0043026	  -0.0001606	   0.0001145	   0.0002440	   0.0003138	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0286839
   0.0047024	  -0.0000320	   0.0005381	   0.0002247	   0.0005840	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0314332
   0.0043722	  -0.0000133	   0.0000127	   0.0002822	   0.0002828	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0291478
   0.0064948	  -0.0003508	   0.0000063	  -0.0007121	   0.0007939	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0435926
   0.0053405	  -0.0004419	  -0.0001004	   0.0001661	   0.0004826	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0356034
   0.0070041	  -0.0000657	   0.0001178	  -0.0000063	   0.0001351	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0466942
   0.0051259	  -0.0003809	  -0.0001105	   0.0000642	   0.0004018	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0341724
   0.0045287	  -0.0003272	   0.0001065	   0.0002469	   0.0004235	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0301916
   0.0051286	   0.0001896	   0.0001230	  -0.0001703	   0.0002829	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0341909
   0.0052727	   0.0001001	   0.0000998	  -0.0000710	   0.0001582	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0351511
   0.0050931	  -0.0002037	  -0.0000889	   0.0001514	   0.0002689	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0339539
   0.0048698	  -0.0000734	   0.0002306	   0.0001762	   0.0002994	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0324652
   0.0076124	  -0.0003095	   0.0003619	   0.0001110	   0.0004890	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0507495
   0.0043870	  -0.0000860	   0.0002929	   0.0002848	   0.0004175	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0292467
   0.0057579	  -0.0000378	  -0.0000772	  -0.0000810	   0.0001181	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0383858
   0.0052167	  -0.0004467	  -0.0001709	  -0.0001975	   0.0005175	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0347953
   0.0066945	  -0.0003671	  -0.0004625	  -0.0000130	   0.0005906	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0447205
   0.0068851	  -0.0002471	   0.0003724	  -0.0002350	   0.0005049	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0459053
   0.0085210	   0.0003102	   0.0003343	  -0.0000077	   0.0004561	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0568068
   0.0048714	   0.0001099	  -0.0005205	   0.0001109	   0.0005434	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0325194
   0.0063386	  -0.0003316	  -0.0001620	   0.0001625	   0.0004032	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0422574
   0.0053089	  -0.0004105	   0.0002718	   0.0000702	   0.0004973	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353928
   0.0052318	   0.0003297	  -0.0003000	  -0.0002393	   0.0005059	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0348844
   0.0046669	  -0.0001877	   0.0002904	   0.0001908	   0.0003950	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0311128
   0.0061990	  -0.0003841	   0.0002875	  -0.0001512	   0.0005030	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0413297
   0.0053435	  -0.0006481	   0.0002500	   0.0002425	   0.0007357	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358590
   0.0053779	   0.0000663	  -0.0002316	  -0.0000546	   0.0002470	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358525
   0.0063106	  -0.0002761	   0.0001526	   0.0000839	   0.0003264	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0420708
   0.0058881	  -0.0003833	  -0.0002783	  -0.0000906	   0.0004822	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0392541
   0.0042935	   0.0002084	   0.0004695	   0.0002792	   0.0005847	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0287080
   0.0081901	   0.0002005	  -0.0002861	  -0.0000740	   0.0003571	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0546007
   0.0045652	  -0.0005179	  -0.0000875	   0.0002920	   0.0006010	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0305358
   0.0045319	  -0.0003685	  -0.0003148	   0.0003225	   0.0005821	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0302951
   0.0045362	   0.0001776	  -0.0001354	   0.0001774	   0.0002852	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0302413
   0.0062271	  -0.0003026	  -0.0002455	  -0.0000931	   0.0004006	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0415139
   0.0052968	   0.0001765	  -0.0001990	   0.0002716	   0.0003801	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353120
   0.0086505	  -0.0000227	   0.0002080	  -0.0000782	   0.0002234	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0576702
   0.0052705	  -0.0001464	   0.0002230	   0.0001197	   0.0002924	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0351365
   0.0086970	   0.0005337	   0.0001450	  -0.0000961	   0.0005613	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0580415
   0.0044604	  -0.0006895	   0.0006738	  -0.0004139	   0.0010492	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0302851
   0.0055541	   0.0003329	  -0.0003272	   0.0001596	   0.0004933	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0370272
   0.0047523	  -0.0002196	  -0.0000463	   0.0001617	   0.0002766	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0316823
   0.0050535	  -0.0000211	   0.0000986	   0.0001156	   0.0001534	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336903
   0.0053759	   0.0000226	   0.0002574	  -0.0001082	   0.0002801	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358392
   0.0067555	   0.0002576	   0.0002760	   0.0000394	   0.0003796	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450363
   0.0049142	   0.0001030	   0.0001547	   0.0001781	   0.0002574	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327613
   0.0050536	  -0.0001236	   0.0001552	   0.0000375	   0.0002019	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336908
   0.0046028	  -0.0006406	   0.0000660	   0.0000547	   0.0006463	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0308316
   0.0066373	   0.0003389	  -0.0000239	   0.0000557	   0.0003443	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0442485
   0.0051010	   0.0000746	   0.0001556	  -0.0000116	   0.0001730	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0340068
   0.0047819	  -0.0002697	   0.0001176	   0.0001826	   0.0003463	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0318794
   0.0064230	   0.0001085	  -0.0002078	   0.0001848	   0.0002985	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0428197
   0.0067416	   0.0002128	   0.0000714	   0.0001715	   0.0002825	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0449439
   0.0058260	  -0.0003277	  -0.0003098	  -0.0000940	   0.0004606	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0388397
   0.0053839	  -0.0000966	   0.0005231	  -0.0000796	   0.0005379	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0359308
   0.0081193	   0.0001453	   0.0002976	   0.0000236	   0.0003320	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0541285
   0.0051666	   0.0000591	  -0.0003059	  -0.0001188	   0.0003334	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0344439
   0.0048283	  -0.0005255	   0.0001432	   0.0002800	   0.0006124	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0323008
   0.0063097	   0.0000218	   0.0000963	   0.0000629	   0.0001171	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0420644
   0.0076532	   0.0001623	   0.0001092	   0.0001285	   0.0002341	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0510213
   0.0049536	  -0.0000328	  -0.0003225	   0.0001588	   0.0003610	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0330238
   0.0077916	   0.0001406	  -0.0000977	   0.0001231	   0.0002109	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0519443
   0.0047254	  -0.0000118	   0.0000995	   0.0001120	   0.0001503	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0315029
   0.0059195	   0.0004159	   0.0002164	  -0.0004801	   0.0006710	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0396342
   0.0053873	  -0.0006450	   0.0000644	   0.0002162	   0.0006833	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0360985
   0.0048321	   0.0001689	  -0.0001922	   0.0001205	   0.0002828	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322142
   0.0049232	   0.0000030	  -0.0001130	   0.0000802	   0.0001386	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328211
   0.0053103	   0.0000359	  -0.0005331	  -0.0000081	   0.0005344	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0354361
   0.0066042	   0.0000170	  -0.0003134	   0.0002037	   0.0003741	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0440277
   0.0070699	   0.0001584	  -0.0000766	   0.0001893	   0.0002585	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0471325
   0.0055342	  -0.0003615	  -0.0003424	   0.0001762	   0.0005282	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0369228
   0.0048349	  -0.0002298	  -0.0002940	   0.0001901	   0.0004188	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322329
   0.0042138	  -0.0001213	   0.0003107	   0.0003114	   0.0004563	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0280923
   0.0058758	  -0.0003858	  -0.0001593	   0.0000492	   0.0004203	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0391718
   0.0067854	  -0.0003140	   0.0001302	   0.0001310	   0.0003643	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0452358
   0.0071883	   0.0000570	   0.0001965	  -0.0005055	   0.0005453	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0479677
   0.0082891	   0.0004469	   0.0000810	   0.0001076	   0.0004667	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0552610
   0.0048524	   0.0002953	   0.0000910	   0.0001763	   0.0003558	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0323493
   0.0059053	   0.0003619	   0.0003097	  -0.0004776	   0.0006746	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0395434
   0.0049870	   0.0000541	  -0.0004714	   0.0000250	   0.0004752	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0332467
   0.0043175	   0.0000563	   0.0002839	   0.0002095	   0.0003573	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0287833
   0.0070705	   0.0002322	  -0.0001500	   0.0001239	   0.0003029	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0471367
   0.0047562	  -0.0002202	  -0.0004365	   0.0001436	   0.0005096	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0317179
   0.0061358	   0.0003843	  -0.0001642	   0.0002131	   0.0004691	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0409055
   0.0043356	  -0.0001316	   0.0001965	   0.0003213	   0.0003989	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0289040
   0.0074635	   0.0003082	   0.0003216	  -0.0003997	   0.0005985	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0498551
   0.0061526	   0.0003137	  -0.0005613	   0.0000903	   0.0006493	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0411669
   0.0052859	   0.0000561	  -0.0000332	   0.0002103	   0.0002202	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0352394
   0.0077843	   0.0000492	   0.0000416	   0.0001385	   0.0001527	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0518955
   0.0048589	  -0.0002135	  -0.0002481	   0.0001949	   0.0003809	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0323926
   0.0053764	  -0.0001902	  -0.0004938	  -0.0000543	   0.0005320	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358745
   0.0064752	  -0.0001667	   0.0003373	   0.0001887	   0.0004209	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0431677
   0.0069877	   0.0003145	  -0.0001757	   0.0001969	   0.0004105	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0465845
   0.0050417	  -0.0004002	  -0.0004142	   0.0000545	   0.0005785	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336896
   0.0050082	  -0.0003485	  -0.0002374	   0.0001411	   0.0004447	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0333882
   0.0052246	  -0.0001330	   0.0004206	  -0.0002783	   0.0005215	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0348521
   0.0054105	   0.0001575	  -0.0002588	   0.0000724	   0.0003115	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0360700
